"id","시군","시설명","경위도X좌표","경위도Y좌표","정제도로명주소","정제지번주소","소재지","시설종류","시설분류","정원","대분류","소분류","대분류2","소분류2","대분류3","소분류3","homepage","tel","created_at","updated_at"
6226,경상남도 고성군,화암경로당,"128.296217","35.02844766",경남 고성군 대가면 척정1길 48,경남 고성군 대가면 척정리 713-7,경상남도 고성군 척정1길 48,경로당,이용시설,"","11. 문화 및 여가","11-1. 문화복지","5. 돌봄","5-1. 일상생활 유지·돌봄지원","8. 관계","8-1. 상담 및 정신건강 프로그램 ",없음,"010-6399-7604","2026-04-01 07:55:49","2026-04-04 13:48:04"
6227,경상남도 고성군,척곡경로당,"128.2932182","35.03907436",경남 고성군 척정2길 190,경남 고성군 대가면 척정리 1492-2,경상남도 고성군 척정2길 190,경로당,이용시설,"","11. 문화 및 여가","11-1. 문화복지","5. 돌봄","5-1. 일상생활 유지·돌봄지원","8. 관계","8-1. 상담 및 정신건강 프로그램 ",없음,"010-4893-2423","2026-04-01 07:55:49","2026-04-04 13:48:04"
6228,경상남도 고성군,관동경로당,"128.3007628","35.04238111",경남 고성군 대가면 척정2길 387,경남 고성군 대가면 척정리 255-3,경상남도 고성군 척정2길 387,경로당,이용시설,"","11. 문화 및 여가","11-1. 문화복지","5. 돌봄","5-1. 일상생활 유지·돌봄지원","8. 관계","8-1. 상담 및 정신건강 프로그램 ",없음,"010-8788-4223","2026-04-01 07:55:49","2026-04-04 13:48:04"
6229,경상남도 고성군,추계경로당,"128.2329539","35.01518606",경남 고성군 영현면 부포로 344,경남 고성군 영현면 추계리 217-1,경상남도 고성군 부포로 344,경로당,이용시설,"","11. 문화 및 여가","11-1. 문화복지","5. 돌봄","5-1. 일상생활 유지·돌봄지원","8. 관계","8-1. 상담 및 정신건강 프로그램 ",없음,"010-5601-2252","2026-04-01 07:55:49","2026-04-04 13:48:04"
6230,경상남도 고성군,봉발1경로당,"128.2224739","35.03154078",경남 고성군 영현면 봉발4길 7,경남 고성군 영현면 봉발리 376,경상남도 고성군 봉발4길 7,경로당,이용시설,"","11. 문화 및 여가","11-1. 문화복지","5. 돌봄","5-1. 일상생활 유지·돌봄지원","8. 관계","8-1. 상담 및 정신건강 프로그램 ",없음,"010-2898-5480","2026-04-01 07:55:49","2026-04-04 13:48:04"
6231,경상남도 고성군,발촌경로당,"128.2200288","35.01424263",경남 고성군 영현면 봉발2길 5,경남 고성군 영현면 봉발리 868-1,경상남도 고성군 봉발2길 5,경로당,이용시설,"","11. 문화 및 여가","11-1. 문화복지","5. 돌봄","5-1. 일상생활 유지·돌봄지원","8. 관계","8-1. 상담 및 정신건강 프로그램 ",없음,"010-4036-0227","2026-04-01 07:55:49","2026-04-04 13:48:04"
6232,경상남도 고성군,금능경로당,"128.2131024","35.02529758",경남 고성군 영현면 봉발3길 3,경남 고성군 영현면 봉발리 1030,경상남도 고성군 봉발3길 3,경로당,이용시설,"","11. 문화 및 여가","11-1. 문화복지","5. 돌봄","5-1. 일상생활 유지·돌봄지원","8. 관계","8-1. 상담 및 정신건강 프로그램 ",없음,"010-8552-4563","2026-04-01 07:55:49","2026-04-04 13:48:04"
6233,경상남도 고성군,대촌경로당,"128.2303405","35.04657251",경남 고성군 영현면 대가로 1416,경남 고성군 영현면 대법리 253,경상남도 고성군 대가로 1416,경로당,이용시설,"","11. 문화 및 여가","11-1. 문화복지","5. 돌봄","5-1. 일상생활 유지·돌봄지원","8. 관계","8-1. 상담 및 정신건강 프로그램 ",없음,"010-3864-0377","2026-04-01 07:55:49","2026-04-04 13:48:04"
6234,경상남도 고성군,영상경로당,"128.2191432","35.04637262",경남 고성군 영현면 대가로 1522,경남 고성군 영현면 대법리 772-1,경상남도 고성군 대가로 1522,경로당,이용시설,"","11. 문화 및 여가","11-1. 문화복지","5. 돌봄","5-1. 일상생활 유지·돌봄지원","8. 관계","8-1. 상담 및 정신건강 프로그램 ",없음,"010-9486-3571","2026-04-01 07:55:49","2026-04-04 13:48:04"
6235,경상남도 고성군,법촌경로당,"128.2369331","35.04948165",경남 고성군 영현면 대법1길 15,경남 고성군 영현면 대법리 10-1,경상남도 고성군 대법1길 15,경로당,이용시설,"","11. 문화 및 여가","11-1. 문화복지","5. 돌봄","5-1. 일상생활 유지·돌봄지원","8. 관계","8-1. 상담 및 정신건강 프로그램 ",없음,"010-5169-9439","2026-04-01 07:55:49","2026-04-04 13:48:04"
6236,경상남도 고성군,영부경로당,"128.2093441","35.03914475",경남 고성군 영현면 영부2길 3,경남 고성군 영현면 영부리 890-5,경상남도 고성군 영부2길 3,경로당,이용시설,"","11. 문화 및 여가","11-1. 문화복지","5. 돌봄","5-1. 일상생활 유지·돌봄지원","8. 관계","8-1. 상담 및 정신건강 프로그램 ",없음,"010-5549-5299","2026-04-01 07:55:49","2026-04-04 13:48:04"
6237,경상남도 고성군,영동경로당,"128.2081496","35.04778661",경남 고성군 영현면 고봉로 551-2,경남 고성군 영현면 영부리 210-8,경상남도 고성군 고봉로 551-2,경로당,이용시설,"","11. 문화 및 여가","11-1. 문화복지","5. 돌봄","5-1. 일상생활 유지·돌봄지원","8. 관계","8-1. 상담 및 정신건강 프로그램 ",없음,"010-9150-1172","2026-04-01 07:55:49","2026-04-04 13:48:04"
6238,경상남도 고성군,봉림경로당,"128.2002462","35.05264516",경남 고성군 영현면 봉림1길 116,경남 고성군 영현면 봉림리 163,경상남도 고성군 봉림1길 116,경로당,이용시설,"","11. 문화 및 여가","11-1. 문화복지","5. 돌봄","5-1. 일상생활 유지·돌봄지원","8. 관계","8-1. 상담 및 정신건강 프로그램 ",없음,"010-6221-0179","2026-04-01 07:55:49","2026-04-04 13:48:04"
6239,경상남도 고성군,침점1경로당,"128.205787","35.05970931",경남 고성군 영현면 침점1길 15-9,경남 고성군 영현면 침점리 517,경상남도 고성군 침점1길 15-9,경로당,이용시설,"","11. 문화 및 여가","11-1. 문화복지","5. 돌봄","5-1. 일상생활 유지·돌봄지원","8. 관계","8-1. 상담 및 정신건강 프로그램 ",없음,"010-9203-1285","2026-04-01 07:55:49","2026-04-04 13:48:04"
6240,경상남도 고성군,침점2경로당,"128.2099268","35.06122446",경남 고성군 영현면 침점2길 93,경남 고성군 영현면 침점리 198-1,경상남도 고성군 침점2길 93,경로당,이용시설,"","11. 문화 및 여가","11-1. 문화복지","5. 돌봄","5-1. 일상생활 유지·돌봄지원","8. 관계","8-1. 상담 및 정신건강 프로그램 ",없음,"010-4948-1586","2026-04-01 07:55:49","2026-04-04 13:48:04"
6241,경상남도 고성군,평촌경로당,"128.2049735","35.06481203",경남 고성군 영현면 신분1길 33,경남 고성군 영현면 신분리 1133-2,경상남도 고성군 신분1길 33,경로당,이용시설,"","11. 문화 및 여가","11-1. 문화복지","5. 돌봄","5-1. 일상생활 유지·돌봄지원","8. 관계","8-1. 상담 및 정신건강 프로그램 ",없음,"010-6619-6662","2026-04-01 07:55:49","2026-04-04 13:48:04"
6242,경상남도 고성군,매촌경로당,"128.2128138","35.06841579",경남 고성군 영현면 신분3길 40-7,경남 고성군 영현면 신분리 682-1,경상남도 고성군 신분3길 40-7,경로당,이용시설,"","11. 문화 및 여가","11-1. 문화복지","5. 돌봄","5-1. 일상생활 유지·돌봄지원","8. 관계","8-1. 상담 및 정신건강 프로그램 ",없음,"010-5287-7161","2026-04-01 07:55:49","2026-04-04 13:48:04"
6243,경상남도 고성군,신촌경로당,"128.2131869","35.07215199",경남 고성군 영현면 신분4길 12,경남 고성군 영현면 신분리 886-2,경상남도 고성군 신분4길 12,경로당,이용시설,"","11. 문화 및 여가","11-1. 문화복지","5. 돌봄","5-1. 일상생활 유지·돌봄지원","8. 관계","8-1. 상담 및 정신건강 프로그램 ",없음,"010-8523-8363","2026-04-01 07:55:49","2026-04-04 13:48:04"
6244,경상남도 고성군,연화경로당,"128.214587","35.07708556",경남 고성군 영현면 연동길 57-3,경남 고성군 영현면 연화리 672,경상남도 고성군 연동길 57-3,경로당,이용시설,"","11. 문화 및 여가","11-1. 문화복지","5. 돌봄","5-1. 일상생활 유지·돌봄지원","8. 관계","8-1. 상담 및 정신건강 프로그램 ",없음,"010-8816-1042","2026-04-01 07:55:49","2026-04-04 13:48:04"
6245,경상남도 고성군,일심경로당,"128.2114166","35.07697339",경남 고성군 영현면 대가로 1962-1,경남 고성군 영현면 연화리 722-1,경상남도 고성군 대가로 1962-1,경로당,이용시설,"","11. 문화 및 여가","11-1. 문화복지","5. 돌봄","5-1. 일상생활 유지·돌봄지원","8. 관계","8-1. 상담 및 정신건강 프로그램 ",없음,"010-9335-7800","2026-04-01 07:55:49","2026-04-04 13:48:04"
6246,경상남도 고성군,연화2경로당,"128.2544006","35.072689",경남 고성군 영현면 연화산2로 449-7,경남 고성군 영현면 연화리 161,경상남도 고성군 연화산2로 449-7,경로당,이용시설,"","11. 문화 및 여가","11-1. 문화복지","5. 돌봄","5-1. 일상생활 유지·돌봄지원","8. 관계","8-1. 상담 및 정신건강 프로그램 ",없음,"010-6855-8910","2026-04-01 07:55:49","2026-04-04 13:48:04"
6247,경상남도 고성군,영오경로당,"128.2380414","35.10888014",경남 고성군 영오면 문산로 3,경남 고성군 영오면 영산리 220-4,경상남도 고성군 문산로 3,경로당,이용시설,"","11. 문화 및 여가","11-1. 문화복지","5. 돌봄","5-1. 일상생활 유지·돌봄지원","8. 관계","8-1. 상담 및 정신건강 프로그램 ",없음,"010-3883-2434","2026-04-01 07:55:49","2026-04-04 13:48:04"
6248,경상남도 고성군,선암경로당,"128.2648834","35.12274077",경남 고성군 영오면 영회로 823-6,경남 고성군 영오면 양산리 553-7,경상남도 고성군 영회로 823-6,경로당,이용시설,"","11. 문화 및 여가","11-1. 문화복지","5. 돌봄","5-1. 일상생활 유지·돌봄지원","8. 관계","8-1. 상담 및 정신건강 프로그램 ",없음,"010-4857-0769","2026-04-01 07:55:49","2026-04-04 13:48:04"
6249,경상남도 고성군,영대경로당,"128.2178814","35.10460944",경남 고성군 영오면 영대3길 22,경남 고성군 영오면 영대리 921,경상남도 고성군 영대3길 22,경로당,이용시설,"","11. 문화 및 여가","11-1. 문화복지","5. 돌봄","5-1. 일상생활 유지·돌봄지원","8. 관계","8-1. 상담 및 정신건강 프로그램 ",없음,"010-5148-3555","2026-04-01 07:55:49","2026-04-04 13:48:04"
6250,경상남도 고성군,오서경로당,"128.200157","35.09315416",경남 고성군 영오면 오서2길 19-1,경남 고성군 영오면 오서리 199,경상남도 고성군 오서2길 19-1,경로당,이용시설,"","11. 문화 및 여가","11-1. 문화복지","5. 돌봄","5-1. 일상생활 유지·돌봄지원","8. 관계","8-1. 상담 및 정신건강 프로그램 ",없음,"010-2333-9234","2026-04-01 07:55:49","2026-04-04 13:48:04"
6251,경상남도 고성군,오동경로당,"128.2033644","35.09535249",경남 고성군 영오면 오동1길 24,경남 고성군 영오면 오동리 870-1,경상남도 고성군 오동1길 24,경로당,이용시설,"","11. 문화 및 여가","11-1. 문화복지","5. 돌봄","5-1. 일상생활 유지·돌봄지원","8. 관계","8-1. 상담 및 정신건강 프로그램 ",없음,"010-5066-9361","2026-04-01 07:55:49","2026-04-04 13:48:04"
6252,경상남도 고성군,금산경로당,"128.2361176","35.10255903",경남 고성군 영오면 성곡3길 123-14,경남 고성군 영오면 성곡리 856-10,경상남도 고성군 성곡3길 123-14,경로당,이용시설,"","11. 문화 및 여가","11-1. 문화복지","5. 돌봄","5-1. 일상생활 유지·돌봄지원","8. 관계","8-1. 상담 및 정신건강 프로그램 ",없음,"010-3887-9390","2026-04-01 07:55:49","2026-04-04 13:48:04"
6253,경상남도 고성군,옥동경로당,"128.2126519","35.10238013",경남 고성군 영오면 영대1길 35,경남 고성군 영오면 영대리 452-1,경상남도 고성군 영대1길 35,경로당,이용시설,"","11. 문화 및 여가","11-1. 문화복지","5. 돌봄","5-1. 일상생활 유지·돌봄지원","8. 관계","8-1. 상담 및 정신건강 프로그램 ",없음,"010-8828-0860","2026-04-01 07:55:49","2026-04-04 13:48:04"
6254,경상남도 고성군,성산경로당,"128.2361765","35.11216881",경남 고성군 영오면 영산2길 2,경남 고성군 영오면 영산리 390,경상남도 고성군 영산2길 2,경로당,이용시설,"","11. 문화 및 여가","11-1. 문화복지","5. 돌봄","5-1. 일상생활 유지·돌봄지원","8. 관계","8-1. 상담 및 정신건강 프로그램 ",없음,"010-5572-9237","2026-04-01 07:55:49","2026-04-04 13:48:04"
6255,경상남도 고성군,악양경로당,"128.2477114","35.12019893",경남 고성군 영오면 연당3길 101-4,경남 고성군 영오면 연당리 575,경상남도 고성군 연당3길 101-4,경로당,이용시설,"","11. 문화 및 여가","11-1. 문화복지","5. 돌봄","5-1. 일상생활 유지·돌봄지원","8. 관계","8-1. 상담 및 정신건강 프로그램 ",없음,"010-4855-3955","2026-04-01 07:55:49","2026-04-04 13:48:04"
6256,경상남도 고성군,본양경로당,"128.2498545","35.11471438",경남 고성군 영오면 연당2길 16-3,경남 고성군 영오면 연당리 307,경상남도 고성군 연당2길 16-3,경로당,이용시설,"","11. 문화 및 여가","11-1. 문화복지","5. 돌봄","5-1. 일상생활 유지·돌봄지원","8. 관계","8-1. 상담 및 정신건강 프로그램 ",없음,"010-8514-9574","2026-04-01 07:55:49","2026-04-04 13:48:04"
6257,경상남도 고성군,신흥경로당,"128.2156278","35.11244562",경남 고성군 영오면 영산4길 198,경남 고성군 영오면 영산리 799-6,경상남도 고성군 영산4길 198,경로당,이용시설,"","11. 문화 및 여가","11-1. 문화복지","5. 돌봄","5-1. 일상생활 유지·돌봄지원","8. 관계","8-1. 상담 및 정신건강 프로그램 ",없음,"010-7525-9149","2026-04-01 07:55:49","2026-04-04 13:48:04"
6258,경상남도 고성군,생곡경로당,"128.2264682","35.10645113",경남 고성군 영오면 성곡1길 11,경남 고성군 영오면 성곡리 721,경상남도 고성군 성곡1길 11,경로당,이용시설,"","11. 문화 및 여가","11-1. 문화복지","5. 돌봄","5-1. 일상생활 유지·돌봄지원","8. 관계","8-1. 상담 및 정신건강 프로그램 ",없음,"010-3832-3353","2026-04-01 07:55:49","2026-04-04 13:48:04"
6259,경상남도 고성군,연촌경로당,"128.2482468","35.1094465",경남 고성군 영오면 연당1길 102-8,경남 고성군 영오면 연당리 873-3,경상남도 고성군 연당1길 102-8,경로당,이용시설,"","11. 문화 및 여가","11-1. 문화복지","5. 돌봄","5-1. 일상생활 유지·돌봄지원","8. 관계","8-1. 상담 및 정신건강 프로그램 ",없음,"010-8646-9331","2026-04-01 07:55:49","2026-04-04 13:48:04"
6260,경상남도 고성군,범계경로당,"128.2413829","35.10682142",경남 고성군 영오면 옥천로 1462-2,경남 고성군 영오면 연당리 965-3,경상남도 고성군 옥천로 1462-2,경로당,이용시설,"","11. 문화 및 여가","11-1. 문화복지","5. 돌봄","5-1. 일상생활 유지·돌봄지원","8. 관계","8-1. 상담 및 정신건강 프로그램 ",없음,"010-3869-9335","2026-04-01 07:55:49","2026-04-04 13:48:04"
6261,경상남도 고성군,양월경로당,"128.265891","35.12482606",경남 고성군 영오면 양산4길 35-28,경남 고성군 영오면 양산리 99-1,경상남도 고성군 양산4길 35-28,경로당,이용시설,"","11. 문화 및 여가","11-1. 문화복지","5. 돌봄","5-1. 일상생활 유지·돌봄지원","8. 관계","8-1. 상담 및 정신건강 프로그램 ",없음,"010-8488-9434","2026-04-01 07:55:49","2026-04-04 13:48:04"
6262,경상남도 고성군,양기경로당,"128.2608451","35.12446119",경남 고성군 영오면 양산4길 232,경남 고성군 영오면 양산리 743,경상남도 고성군 양산4길 232,경로당,이용시설,"","11. 문화 및 여가","11-1. 문화복지","5. 돌봄","5-1. 일상생활 유지·돌봄지원","8. 관계","8-1. 상담 및 정신건강 프로그램 ",없음,"010-8525-6193","2026-04-01 07:55:49","2026-04-04 13:48:04"
